Date,abbrev,abbrev,offense_score,defense_score,quarter,time,down,goal_distance,down_distance,yards_gained,game_id,play_type,no_play,runner,receiver,sacked_qb,passer,penalty,home_on_offense,fumbled,intercepted
12/10/2017,CIN,CHI,0,0,1,14:17:00,2,91,9,6,201712100cin,pass,0,,HewiRy00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,0,1,13:22:00,3,90,8,7,201712100cin,pass,0,,EricAl01,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,0,1,12:34:00,1,81,10,0,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,0,1,12:29:00,2,81,10,0,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,0,1,12:24:00,3,81,10,0,201712100cin,pass,0,,BoydTy00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,6,1,10:55:00,1,80,10,3,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,0,6,1,10:28:00,2,77,7,0,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,6,1,10:22:00,3,77,7,6,201712100cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,6,1,6:14:00,1,72,10,7,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,0,6,1,5:37:00,2,65,3,4,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,0,6,1,5:02:00,1,61,10,21,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,0,6,1,4:31:00,1,40,10,13,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,0,6,1,3:51:00,1,27,10,4,201712100cin,run,0,HillBr02,,,,,1,0,0
12/10/2017,CIN,CHI,0,6,1,3:06:00,2,23,6,9,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,6,6,1,2:22:00,1,14,10,14,201712100cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,9,2,12:33:00,1,71,10,4,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,7,9,2,11:43:00,3,67,6,10,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,7,9,2,10:59:00,1,57,10,3,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,7,9,2,10:13:00,2,54,7,0,201712100cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,9,2,10:08:00,3,54,7,0,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,12,2,1:40:00,1,93,10,0,201712100cin,pass,0,,BernGi00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,12,2,1:35:00,2,93,10,-5,201712100cin,sack,0,,,DaltAn00,,,1,0,0
12/10/2017,CIN,CHI,7,12,2,0:49:00,3,98,15,7,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,7,12,3,11:48:00,1,85,10,1,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,7,12,3,11:08:00,2,84,9,4,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,12,3,10:30:00,3,80,5,0,201712100cin,pass,0,,KrofTy00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,19,3,4:47:00,1,67,10,2,201712100cin,pass,0,,BernGi00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,19,3,4:05:00,2,65,8,1,201712100cin,run,0,BernGi00,,,,,1,0,0
12/10/2017,CIN,CHI,7,19,3,3:22:00,3,64,7,0,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,1
12/10/2017,CIN,CHI,7,26,4,14:52:00,1,75,10,18,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,26,4,14:29:00,1,42,10,0,201712100cin,pass,0,,BernGi00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,26,4,13:44:00,2,42,10,0,201712100cin,pass,0,,MaloJo00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,26,4,13:37:00,3,42,10,20,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,9:18:00,1,75,10,0,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,9:13:00,2,75,10,17,201712100cin,pass,0,,BernGi00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,8:45:00,1,58,10,8,201712100cin,pass,0,,BernGi00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,8:17:00,2,50,2,15,201712100cin,pass,0,,BoydTy00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,7:44:00,1,35,10,0,201712100cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,7:38:00,2,35,10,-4,201712100cin,sack,1,,,DaltAn00,,,1,0,0
12/10/2017,CIN,CHI,7,33,4,7:32:00,1,30,10,4,201712100cin,run,0,HillBr02,,,,,1,0,0
12/10/2017,CIN,CHI,7,33,4,6:59:00,2,26,6,-10,201712100cin,sack,0,,,DaltAn00,,,1,0,0
12/10/2017,CIN,CHI,7,33,4,6:31:00,3,36,16,0,201712100cin,pass,0,,BoydTy00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,6:25:00,4,36,16,0,201712100cin,pass,0,,BoydTy00,,DaltAn00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,4:30:00,1,82,10,27,201712100cin,pass,0,,BernGi00,,McCaA.00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,3:55:00,1,55,10,0,201712100cin,pass,0,,LaFeBr00,,McCaA.00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,3:50:00,2,55,10,4,201712100cin,pass,0,,LaFeBr00,,McCaA.00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,3:41:00,3,51,6,14,201712100cin,pass,0,,BernGi00,,McCaA.00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,3:07:00,1,37,10,0,201712100cin,pass,0,,LaFeBr00,,McCaA.00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,3:03:00,2,37,10,-9,201712100cin,sack,0,,,McCaA.00,,,1,0,0
12/10/2017,CIN,CHI,7,33,4,2:53:00,3,46,19,0,201712100cin,pass,0,,BernGi00,,McCaA.00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,2:48:00,4,46,19,0,201712100cin,pass,0,,UzomC.00,,McCaA.00,,1,0,0
12/10/2017,CIN,CHI,7,33,4,0:23:00,1,50,10,2,201712100cin,pass,0,,HillBr02,,McCaA.00,,1,0,0
11/26/2017,CIN,CLE,0,3,1,9:17:00,1,75,10,9,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,0,3,1,8:38:00,2,66,1,15,201711260cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,0,3,1,8:01:00,1,51,10,0,201711260cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,0,3,1,7:58:00,2,51,10,1,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,0,3,1,7:17:00,3,50,9,9,201711260cin,pass,0,,BoydTy00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,0,3,1,7:05:00,1,41,10,19,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,0,3,1,5:56:00,2,19,7,11,201711260cin,run,0,BernGi00,,,,,1,0,0
11/26/2017,CIN,CLE,6,3,1,5:12:00,1,8,8,8,201711260cin,pass,0,,BoydTy00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,7,3,1,0:09:00,1,67,10,5,201711260cin,pass,0,,MixoJo00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,7,3,2,15:00:00,2,62,5,7,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,7,3,2,14:15:00,1,55,10,6,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,7,3,2,13:41:00,2,49,4,0,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,7,3,2,13:36:00,3,49,4,25,201711260cin,run,0,DaltAn00,,,,,1,0,0
11/26/2017,CIN,CLE,7,3,2,12:34:00,1,29,15,10,201711260cin,pass,0,,MixoJo00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,7,3,2,11:54:00,2,19,5,4,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,7,3,2,11:18:00,3,15,1,4,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,7,3,2,10:40:00,1,11,10,3,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,7,3,2,10:01:00,2,8,7,0,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,7,3,2,9:57:00,3,8,7,-5,201711260cin,sack,0,,,DaltAn00,,,1,0,0
11/26/2017,CIN,CLE,10,3,2,7:31:00,1,49,10,15,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,10,3,2,7:05:00,1,34,10,3,201711260cin,run,0,BernGi00,,,,,1,0,0
11/26/2017,CIN,CLE,10,3,2,6:28:00,2,31,7,0,201711260cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,13,3,2,5:15:00,1,45,10,-4,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,13,3,2,4:17:00,2,44,9,36,201711260cin,pass,0,,MixoJo00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,13,3,2,3:32:00,1,8,8,4,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,13,3,2,2:53:00,2,4,4,1,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,13,3,2,2:13:00,3,3,3,0,201711260cin,pass,0,,KrofTy00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,16,6,3,14:53:00,1,78,10,18,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,16,6,3,14:15:00,1,60,10,8,201711260cin,pass,0,,KrofTy00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,16,6,3,13:40:00,2,52,2,7,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,16,6,3,13:04:00,1,45,10,3,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,16,6,3,12:25:00,2,42,7,0,201711260cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,16,6,3,12:19:00,3,42,7,18,201711260cin,pass,0,,EricAl01,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,16,6,3,11:38:00,1,24,10,15,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,16,6,3,11:16:00,1,9,9,4,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,16,6,3,10:29:00,3,5,5,0,201711260cin,pass,1,,LaFeBr00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,22,6,3,10:26:00,1,1,1,1,201711260cin,pass,0,,KrofTy00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,9,3,4:33:00,1,75,10,5,201711260cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,9,3,3:57:00,2,70,5,1,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,23,9,3,3:13:00,3,69,4,-2,201711260cin,run,0,BernGi00,,,,,1,0,0
11/26/2017,CIN,CLE,23,9,3,1:02:00,1,77,10,4,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,23,9,3,0:25:00,2,73,6,13,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,9,3,0:06:00,1,60,10,6,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,23,9,4,15:00:00,2,54,4,5,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,9,4,14:17:00,1,49,10,0,201711260cin,pass,0,,MaloJo00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,9,4,14:12:00,2,49,10,-4,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,23,9,4,13:10:00,3,58,19,13,201711260cin,pass,0,,LaFeBr00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,16,4,6:57:00,1,75,10,15,201711260cin,pass,0,,BernGi00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,16,4,6:10:00,1,60,10,15,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,23,16,4,5:26:00,1,45,10,0,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,23,16,4,4:44:00,2,45,10,5,201711260cin,pass,0,,KrofTy00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,16,4,3:57:00,3,40,5,0,201711260cin,pass,1,,MaloJo00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,16,4,3:51:00,1,25,10,0,201711260cin,pass,0,,GreeA.00,,DaltAn00,,1,0,0
11/26/2017,CIN,CLE,23,16,4,3:48:00,2,25,10,14,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,29,16,4,3:02:00,1,11,10,11,201711260cin,run,0,MixoJo00,,,,,1,0,0
11/26/2017,CIN,CLE,30,16,4,1:36:00,1,58,10,-1,201711260cin,run,0,MixoJo00,,,,,1,0,0
10/22/2017,CIN,PIT,0,7,1,9:20:00,1,83,10,5,201710220pit,run,0,HillJe01,,,,,0,0,0
10/22/2017,CIN,PIT,0,7,1,8:40:00,2,78,5,15,201710220pit,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,0,7,1,8:03:00,1,63,10,0,201710220pit,run,0,HillJe01,,,,,0,0,0
10/22/2017,CIN,PIT,0,7,1,7:23:00,2,63,10,10,201710220pit,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,0,7,1,6:49:00,1,53,10,1,201710220pit,run,0,HillJe01,,,,,0,0,0
10/22/2017,CIN,PIT,0,7,1,6:06:00,3,52,9,6,201710220pit,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,0,7,1,3:38:00,2,53,10,25,201710220pit,run,0,MixoJo00,,,,,0,0,0
10/22/2017,CIN,PIT,0,7,1,2:51:00,1,28,10,1,201710220pit,run,0,MixoJo00,,,,,0,0,0
10/22/2017,CIN,PIT,0,7,1,2:09:00,2,27,9,4,201710220pit,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,0,7,1,1:36:00,3,23,5,16,201710220pit,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,0,7,1,1:04:00,1,7,7,0,201710220pit,pass,0,,UzomC.00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,0,7,1,0:59:00,2,7,7,1,201710220pit,run,0,MixoJo00,,,,,0,0,0
10/22/2017,CIN,PIT,6,7,1,0:16:00,3,6,6,6,201710220pit,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,7,14,2,12:46:00,1,75,10,2,201710220pit,run,0,MixoJo00,,,,,0,0,0
10/22/2017,CIN,PIT,7,14,2,12:08:00,2,73,8,0,201710220pit,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,7,14,2,12:02:00,3,73,8,22,201710220pit,pass,0,,EricAl01,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,7,14,2,11:09:00,2,51,10,2,201710220pit,run,0,MixoJo00,,,,,0,0,0
10/22/2017,CIN,PIT,7,14,2,10:39:00,1,44,10,8,201710220pit,pass,0,,MixoJo00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,7,14,2,10:02:00,2,36,2,9,201710220pit,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,7,14,2,9:21:00,1,27,10,17,201710220pit,run,0,MixoJo00,,,,,0,0,0
10/22/2017,CIN,PIT,7,14,2,8:37:00,1,10,10,0,201710220pit,run,0,MixoJo00,,,,,0,0,0
10/22/2017,CIN,PIT,7,14,2,7:53:00,2,10,10,0,201710220pit,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,7,14,2,7:48:00,3,10,10,9,201710220pit,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,13,14,2,7:16:00,4,1,1,1,201710220pit,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,17,2,1:50:00,1,75,10,0,201710220pit,pass,0,,BernGi00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,17,2,1:47:00,2,75,10,-1,201710220pit,run,0,BernGi00,,,,,0,0,0
10/22/2017,CIN,PIT,14,17,2,1:42:00,3,76,11,1,201710220pit,run,0,DaltAn00,,,,,0,0,0
10/22/2017,CIN,PIT,14,20,3,14:54:00,1,83,10,0,201710220pit,pass,0,,CoreCo00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,20,3,14:50:00,2,83,10,1,201710220pit,run,0,HillJe01,,,,,0,0,0
10/22/2017,CIN,PIT,14,20,3,14:06:00,3,82,9,8,201710220pit,run,0,DaltAn00,,,,,0,0,0
10/22/2017,CIN,PIT,14,23,3,7:23:00,1,75,10,8,201710220pit,run,0,BernGi00,,,,,0,0,0
10/22/2017,CIN,PIT,14,23,3,6:55:00,2,67,2,0,201710220pit,pass,0,,GreeA.00,,DaltAn00,,0,0,1
10/22/2017,CIN,PIT,14,26,3,5:28:00,1,75,10,6,201710220pit,pass,0,,MixoJo00,,DaltAn00,,0,1,0
10/22/2017,CIN,PIT,14,26,3,4:45:00,2,69,4,7,201710220pit,pass,0,,UzomC.00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,26,3,4:04:00,1,62,10,6,201710220pit,pass,0,,MixoJo00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,26,3,3:17:00,2,56,4,0,201710220pit,pass,0,,CoreCo00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,26,3,3:10:00,3,56,4,0,201710220pit,pass,0,,MaloJo00,,DaltAn00,,0,0,1
10/22/2017,CIN,PIT,14,26,4,14:57:00,1,62,10,1,201710220pit,run,0,BernGi00,,,,,0,0,0
10/22/2017,CIN,PIT,14,26,4,14:14:00,2,61,9,6,201710220pit,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,26,4,13:35:00,3,55,3,-7,201710220pit,sack,0,,,DaltAn00,,,0,0,0
10/22/2017,CIN,PIT,14,26,4,11:05:00,1,45,10,-11,201710220pit,sack,0,,,DaltAn00,,,0,0,0
10/22/2017,CIN,PIT,14,26,4,10:21:00,2,56,21,0,201710220pit,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,26,4,10:16:00,3,56,21,-13,201710220pit,sack,0,,,DaltAn00,,,0,0,0
10/22/2017,CIN,PIT,14,29,4,5:14:00,1,75,10,-1,201710220pit,sack,0,,,DaltAn00,,,0,0,0
10/22/2017,CIN,PIT,14,29,4,4:40:00,2,76,11,-1,201710220pit,pass,0,,BernGi00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,29,4,4:04:00,3,77,12,10,201710220pit,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/22/2017,CIN,PIT,14,29,4,3:33:00,4,67,2,0,201710220pit,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,0,0,1,13:02:00,1,62,10,3,201710010cle,run,0,HillJe01,,,,,0,0,0
10/1/2017,CIN,CLE,0,0,1,12:28:00,2,59,7,-9,201710010cle,sack,0,,,DaltAn00,,,0,0,0
10/1/2017,CIN,CLE,0,0,1,11:05:00,1,62,10,16,201710010cle,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,0,0,1,10:28:00,1,46,10,4,201710010cle,pass,0,,MixoJo00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,0,0,1,10:07:00,1,52,16,2,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,0,0,1,9:32:00,2,50,14,2,201710010cle,pass,0,,MixoJo00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,0,0,1,8:54:00,3,48,12,0,201710010cle,pass,0,,BernGi00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,0,0,1,5:17:00,1,35,10,9,201710010cle,pass,0,,BoydTy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,0,0,1,4:38:00,2,26,1,-4,201710010cle,run,0,HillJe01,,,,,0,1,0
10/1/2017,CIN,CLE,0,0,1,3:11:00,1,24,10,6,201710010cle,run,0,BernGi00,,,,,0,0,0
10/1/2017,CIN,CLE,0,0,1,2:29:00,2,18,4,2,201710010cle,run,0,HillJe01,,,,,0,0,0
10/1/2017,CIN,CLE,0,0,1,1:44:00,3,16,2,5,201710010cle,run,0,DaltAn00,,,,,0,0,0
10/1/2017,CIN,CLE,0,0,1,1:07:00,1,11,10,1,201710010cle,run,0,HillJe01,,,,,0,0,0
10/1/2017,CIN,CLE,0,0,1,0:25:00,2,10,9,3,201710010cle,pass,0,,MixoJo00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,6,0,2,15:00:00,3,7,6,7,201710010cle,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,7,0,2,10:01:00,1,88,10,9,201710010cle,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,7,0,2,9:36:00,2,79,1,1,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,7,0,2,8:56:00,1,78,10,8,201710010cle,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,7,0,2,8:12:00,2,70,2,1,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,7,0,2,7:32:00,3,69,1,1,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,7,0,2,6:53:00,1,68,10,-7,201710010cle,sack,0,,,DaltAn00,,,0,0,0
10/1/2017,CIN,CLE,7,0,2,6:12:00,2,75,17,2,201710010cle,run,0,DaltAn00,,,,,0,0,0
10/1/2017,CIN,CLE,7,0,2,5:34:00,3,73,15,21,201710010cle,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,7,0,2,5:17:00,1,52,10,10,201710010cle,pass,0,,MixoJo00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,7,0,2,4:30:00,1,42,10,9,201710010cle,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,7,0,2,3:49:00,2,33,1,25,201710010cle,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,7,0,2,3:16:00,1,4,4,1,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,13,0,2,2:36:00,2,3,3,3,201710010cle,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,14,0,2,1:40:00,1,83,10,11,201710010cle,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,14,0,2,1:21:00,1,72,10,11,201710010cle,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,20,0,2,1:21:00,1,61,10,61,201710010cle,pass,0,,BernGi00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,21,0,3,15:00:00,1,75,10,16,201710010cle,pass,0,,HewiRy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,21,0,3,14:25:00,1,59,10,1,201710010cle,run,0,HillJe01,,,,,0,0,0
10/1/2017,CIN,CLE,21,0,3,13:53:00,2,58,9,10,201710010cle,pass,0,,HillJe01,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,21,0,3,13:04:00,1,48,10,0,201710010cle,pass,0,,LaFeBr00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,21,0,3,13:01:00,2,48,10,13,201710010cle,run,0,HillJe01,,,,,0,0,0
10/1/2017,CIN,CLE,21,0,3,11:47:00,1,23,10,0,201710010cle,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,21,0,3,11:43:00,2,23,10,0,201710010cle,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,21,0,3,11:40:00,3,23,10,0,201710010cle,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,24,0,3,9:57:00,1,83,10,8,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,24,0,3,9:12:00,2,75,2,1,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,24,0,3,8:25:00,3,74,1,0,201710010cle,pass,1,,BernGi00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,24,0,3,8:21:00,1,65,10,10,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,24,0,3,7:34:00,1,55,10,2,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,24,0,3,6:56:00,2,53,8,10,201710010cle,pass,0,,BernGi00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,24,0,3,6:12:00,1,43,10,11,201710010cle,pass,0,,UzomC.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,24,0,3,5:32:00,1,32,10,0,201710010cle,run,0,BernGi00,,,,,0,0,0
10/1/2017,CIN,CLE,24,0,3,4:51:00,2,32,10,10,201710010cle,run,0,DaltAn00,,,,,0,0,0
10/1/2017,CIN,CLE,24,0,3,4:20:00,1,22,10,6,201710010cle,run,0,BernGi00,,,,,0,0,0
10/1/2017,CIN,CLE,30,0,3,3:42:00,2,16,4,16,201710010cle,pass,0,,KrofTy00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,31,0,3,1:09:00,1,73,10,-1,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,31,0,3,0:33:00,2,74,11,6,201710010cle,pass,0,,GreeA.00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,31,0,4,15:00:00,3,68,5,-4,201710010cle,pass,0,,BernGi00,,DaltAn00,,0,0,0
10/1/2017,CIN,CLE,31,0,4,12:05:00,1,64,10,-5,201710010cle,run,0,MixoJo00,,,,,0,0,0
10/1/2017,CIN,CLE,31,0,4,11:25:00,2,69,15,6,201710010cle,pass,0,,BoydTy00,,DaltAn00,,0,0,0
